course_id,name,category,language,skills,what_you_learn,url,content_length
4930,Introduction to Technical Writing,Computer Science,English,"Graphic and Visual Design, Data Ethics, Technical Communication, Content Management, Portfolio Management, Technical Documentation, Professional Networking, Design, Writing and Editing, Software Documentation, Collaborative Software, Augmented and Virtual Reality (AR/VR), Multimedia, Technical Writing, Visual Design, Writing, Ethical Standards And Conduct, Target Audience","Dive deep into the nuances of technical writing, understanding its history, significance, and distinctions from other writing forms.
Dive deep into the nuances of technical writing, understanding its history, significance, and distinctions from other writing forms.
Master the art of designing technical documents, leveraging essential writing tools, and collaborating effectively with platforms like GitHub.
Master the art of designing technical documents, leveraging essential writing tools, and collaborating effectively with platforms like GitHub.
Craft diverse technical documents, from user manuals to API docs, while maintaining the highest ethical standards and ensuring accessibility.
Craft diverse technical documents, from user manuals to API docs, while maintaining the highest ethical standards and ensuring accessibility.
Navigate career growth in technical writing by building a robust portfolio, networking effectively, and adapting to emerging technologies.
Navigate career growth in technical writing by building a robust portfolio, networking effectively, and adapting to emerging technologies.",https://www.coursera.org/learn/technical-writing-introduction,2550
4931,Techniques of Design-Oriented Analysis,Physical Science And Engineering,English,"Technical Design, Power Electronics, Electronics, Systems Analysis, Matlab, Engineering Analysis, Electrical Engineering, Simulation and Simulation Software, Control Systems","Understand statement and derivation of the Extra Element Theorem
Understand statement and derivation of the Extra Element Theorem
Apply the Extra Element Theorem to converter analysis and design problems
Apply the Extra Element Theorem to converter analysis and design problems
Understand the statement of the N-Extra Element Theorem
Understand the statement of the N-Extra Element Theorem
Apply the N-Extra Element Theorem to converter analysis and design problems
Apply the N-Extra Element Theorem to converter analysis and design problems",https://www.coursera.org/learn/techniques-of-design-oriented-analysis,2056
4932,Technologies and platforms for Artificial Intelligence,Computer Science,English,"Emerging Technologies, Data Centers, Hardware Architecture, Deep Learning, Embedded Systems, Cloud Platforms, Cloud Computing, Information Technology, Artificial Intelligence, Internet Of Things","Describe the technological scenario of AI (Cloud, Edge, IoT) from an IT perspective.
Describe the technological scenario of AI (Cloud, Edge, IoT) from an IT perspective.
Identify the Machine and Deep Learning techniques and solutions developed for IoT and Edge Computing systems.
Identify the Machine and Deep Learning techniques and solutions developed for IoT and Edge Computing systems.
Explain the main challenges and opportunities of technologies and platforms for AI.
Explain the main challenges and opportunities of technologies and platforms for AI.",https://www.coursera.org/learn/technologies-and-platforms-for-artificial-intelligence,321
4933,The Technology of Music Production,Arts And Humanities,English,"Editing, Music Theory, File Management, Music, Content Creation, Media Production, Creativity","Discuss the nature of sound, how it travels, and its properties
Discuss the nature of sound, how it travels, and its properties
Set up your Digital Audio Workstation, record audio, and utilize basic audio editing techniques such as trimming, fades, and merging
Set up your Digital Audio Workstation, record audio, and utilize basic audio editing techniques such as trimming, fades, and merging
Define the different categories of effects: Dynamic Effects, Delay Effects, and Filter Effects and use them effectively in a recording project
Define the different categories of effects: Dynamic Effects, Delay Effects, and Filter Effects and use them effectively in a recording project
Discuss the role filters play in music synthesis and define how they effect the input signal
Discuss the role filters play in music synthesis and define how they effect the input signal",https://www.coursera.org/learn/technology-of-music-production,2761
4934,Foundations of Telehealth,Health,English,"Medical Billing, Patient Communication, Health Care, Telecommunications, Patient-centered Care, Health Care Administration, Health Care Procedure and Regulation, Regulatory Compliance, Telehealth, Communication Systems, Health Technology, Digital Transformation, Value-Based Care, Health Systems, Clinic Management Systems",,https://www.coursera.org/learn/telehealth,559
4935,Telehealth Best Practices and Uses,Health,English,"Health Equity, Continuous Quality Improvement (CQI), Patient Communication, Health Care Procedure and Regulation, Patient-centered Care, Telehealth, Health Technology, Health Care, Regulatory Compliance, Health Care Administration, Technical Support, Health Policy","Examine the real-world application of telehealth from a world-class, research university medical center with over 30-years of practice.
Examine the real-world application of telehealth from a world-class, research university medical center with over 30-years of practice.",https://www.coursera.org/learn/telehealth-best-practices-uses,1095
4936,Telehealth: Cardiopulmonary Assessment,Health,English,"Clinical Monitoring, Patient Education And Counseling, Telehealth, Clinical Assessment, Telecommunications, Health Technology, Cardiology, Pulmonology, Health Informatics, Medical Telemetry, Health Care","Assist patients in participating in their cardiopulmonary physical assessment.
Assist patients in participating in their cardiopulmonary physical assessment.
Describe the benefits of patient remote monitoring for patients with cardiopulmonary conditions.
Describe the benefits of patient remote monitoring for patients with cardiopulmonary conditions.
Utilize information provided by wearable technology for accurate health data collection.
Utilize information provided by wearable technology for accurate health data collection.",https://www.coursera.org/learn/telehealth-cardiopulmonary-assessment,1235
4937,Telehealth Clinicial Essentials,Health,English,"Patient Preparation, Vital Signs, Clinical Practices, Telehealth, Patient Education and Support, Mental Status Examination, Clinical Assessment, Health Care, Patient Evaluation, Virtual Environment, Patient Communication, Telecommunications, Health Assessment","Recognize barriers and how to overcome them in order to successfully perform a telehealth video visit
Recognize barriers and how to overcome them in order to successfully perform a telehealth video visit
Describe how to properly prepare for and conduct a telehealth video visit
Describe how to properly prepare for and conduct a telehealth video visit
Discuss the aspects of a virtual general patient assessment
Discuss the aspects of a virtual general patient assessment",https://www.coursera.org/learn/telehealth-clinical-essentials,964
4938,Telehealth: Dermatology Assessment,Health,English,"Patient Evaluation, Health Technology, Health Assessment, Medical Imaging, Image Analysis, Telehealth, Clinical Assessment, Medical Equipment and Technology, Patient Assistance","Instruct patients in taking clinically useful photos for skin assessment.
Instruct patients in taking clinically useful photos for skin assessment.
Describe important aspects of photography for telehealth like lighting, focus, and viewing angles.
Describe important aspects of photography for telehealth like lighting, focus, and viewing angles.
Utilize external tools like portable dermatoscopes to perform dermatologic assessments.
Utilize external tools like portable dermatoscopes to perform dermatologic assessments.",https://www.coursera.org/learn/telehealth-dermatology-assessment,1375
4939,Telehealth: Head and Neck Assessment,Health,English,"Patient Communication, Primary Care, Clinical Assessment, Telehealth, Telecommunications, Patient Treatment, Patient Positioning, Health Technology, Health Informatics, Health Assessment, Patient Evaluation","Perform physical assessments of the head and neck remotely
Perform physical assessments of the head and neck remotely
Guide patients to use physical assessment tools that maximize accuracy of results
Guide patients to use physical assessment tools that maximize accuracy of results
Identify head and neck complaints that can be reasonably diagnosed via telehealth
Identify head and neck complaints that can be reasonably diagnosed via telehealth",https://www.coursera.org/learn/telehealth-heent-head-neck-assessment,1062
4940,Telehealth: Interprofessional Team-Based Care,Health,English,"Telehealth, Communication, Patient Communication, Patient Flow, Patient Coordination, Patient Education And Counseling, Teamwork, Patient-centered Care, Patient Treatment, Health Technology, Primary Care, Collaboration, Health Care, Health Systems","Describe examples of team-based telehealth care
Describe examples of team-based telehealth care
List specific telehealth skills used by interprofessional teams
List specific telehealth skills used by interprofessional teams
Discuss the benefits of team-based telehealth, both to providers and patients
Discuss the benefits of team-based telehealth, both to providers and patients",https://www.coursera.org/learn/telehealth-interprofessional-team,1165
4941,Telehealth: Musculoskeletal Assessment,Health,English,"Patient Referral, Clinical Assessment, Telehealth, Patient Positioning, Health Technology, Human Musculoskeletal System, Health Assessment, Patient Education And Counseling","Discuss how telehealth can benefit patients with musculoskeletal concerns
Discuss how telehealth can benefit patients with musculoskeletal concerns
Instruct patients and caregivers to successfully complete a musculoskeletal virtual assessment
Instruct patients and caregivers to successfully complete a musculoskeletal virtual assessment
Identify limitations of virtual assessments
Identify limitations of virtual assessments",https://www.coursera.org/learn/telehealth-musculoskeletal-assessment,1213
4942,Telehealth: Neurologic Assessment,Health,English,"Neurology, Health Care, Health Informatics, Telehealth, Patient Safety, Patient Treatment, Patient Evaluation, Health Assessment, Clinical Assessment, Patient Education And Counseling, Health Technology, Telecommunications, Care Coordination","Perform a virtual neurological assessment
Perform a virtual neurological assessment
Discuss the advantages and limitations of a virtual neurological assessment
Discuss the advantages and limitations of a virtual neurological assessment
Describe the benefits of telehealth visits for patients with neurological concerns or conditions
Describe the benefits of telehealth visits for patients with neurological concerns or conditions",https://www.coursera.org/learn/telehealth-neurologic-assessment,1415
4943,Tencent Cloud Practitioner,Information Technology,English,"Public Cloud, Cloud Security, Cloud Services, Cloud Computing, Relational Databases, Load Balancing, Network Infrastructure, Cloud Storage, Virtual Machines, Cloud Platforms, Virtual Private Networks (VPN), Database Management, Data Storage Technologies",,https://www.coursera.org/learn/tencent-cloud-practitioner,438
4944,"Sequences, Time Series and Prediction",Data Science,English,"Data Processing, Tensorflow, Deep Learning, Machine Learning Methods, Machine Learning, Predictive Modeling, Forecasting, Keras (Neural Network Library), Artificial Neural Networks, Time Series Analysis and Forecasting","Solve time series and forecasting problems in TensorFlow
Solve time series and forecasting problems in TensorFlow
Prepare data for time series learning using best practices
Prepare data for time series learning using best practices
Explore how RNNs and ConvNets can be used for predictions
Explore how RNNs and ConvNets can be used for predictions
Build a sunspot prediction model using real-world data
Build a sunspot prediction model using real-world data",https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,1130
4945,Terrorism and Counterterrorism: Comparing Theory and Practice,Social Sciences,English,"Policy Analysis, International Relations, Political Sciences, World History, Psychology, Research Methodologies, Trend Analysis, Research, Case Studies, Public Safety and National Security, Media and Communications","How to define terrorism and correct wrong assumptions
How to define terrorism and correct wrong assumptions
What can be done to limit the impact of terrorism?
What can be done to limit the impact of terrorism?
What are the current developments in Terrorism Studies?
What are the current developments in Terrorism Studies?",https://www.coursera.org/learn/terrorism,1631
4946,"Teach English Now! Second Language Listening, Speaking, and Pronunciation",Language Learning,English,"Language Learning, Teaching, English Language, Oral Comprehension, Language Competency",,https://www.coursera.org/learn/tesol-speaking,542
4947,Teach English Now! Technology Enriched Teaching,Language Learning,English,"Language Learning, Technology Strategies, End User Training and Support, Teaching, Emerging Technologies, Education Software and Technology, English Language, Innovation",,https://www.coursera.org/learn/tesol-technology,473
4948,"Teach English Now! Second Language Reading, Writing, and Grammar",Language Learning,English,"English Language, Literacy, Language Learning, Vocabulary, Grammar",,https://www.coursera.org/learn/tesol-writing,516
4949,Introduction to Test and Behavior Driven Development,Computer Science,English,"Test Case, Microservices, Behavior-Driven Development, Code Coverage, Restful API, Integration Testing, Test Automation, Test Driven Development (TDD), Test Data, Software Testing, Unit Testing, Gherkin (Scripting Language)","Explain the importance of testing
Explain the importance of testing
Describe test-driven development (TDD) and explain its benefits for DevOps
Describe test-driven development (TDD) and explain its benefits for DevOps
Develop unit tests with test assertions and test fixtures and then run the tests
Develop unit tests with test assertions and test fixtures and then run the tests
Improve unit testing through advanced TDD methods including coverage reports, factories, fakes, and mock objects
Improve unit testing through advanced TDD methods including coverage reports, factories, fakes, and mock objects",https://www.coursera.org/learn/test-and-behavior-driven-development-tdd-bdd,1160
4950,Text Mining and Analytics,Data Science,English,"Probability & Statistics, Data Analysis, Unsupervised Learning, Data Mining, Natural Language Processing, Unstructured Data, Analytics, Statistical Methods, Text Mining, Supervised Learning, Statistical Analysis, Machine Learning Algorithms",,https://www.coursera.org/learn/text-mining,738
4951,Hands-on Text Mining and Analytics,Data Science,English,"Natural Language Processing, Supervised Learning, Data Analysis, Machine Learning Methods, Data Cleansing, Unsupervised Learning, Java, Text Mining",,https://www.coursera.org/learn/text-mining-analytics,552
4952,Text Retrieval and Search Engines,Data Science,English,"Statistical Methods, Natural Language Processing, Big Data, Web Analytics and SEO, Web Scraping, Information Architecture, Text Mining, Machine Learning Algorithms, Data Mining, Unstructured Data, Machine Learning",,https://www.coursera.org/learn/text-retrieval,1282
4953,What does it mean to identify as Transgender or Gender Non-Conforming (TGNC)?,Personal Development,English,"Social Justice, Public Policies, Advocacy, Health Disparities, Cultural Sensitivity, Workplace inclusivity, Diversity Awareness, Cultural Diversity, Diversity Equity and Inclusion Initiatives",,https://www.coursera.org/learn/tgnc-gender-identity-social-change,604
4954,The 10-Second Filmmaker: Storytelling 10 Seconds at a Time,Arts And Humanities,English,"Photo/Video Production and Technology, Videography, Creativity, Storytelling, Storyboarding, Editing, Writing, Video Production",,https://www.coursera.org/learn/the-10-second-filmmaker-storytelling-10-seconds-at-a-time,3456
4955,The ABC's of GDPR: Protecting Privacy in an Online World,Business,English,"Data Processing, Record Keeping, Regulatory Compliance, Data Security, Data Ethics, Law, Regulation, and Compliance, Personally Identifiable Information, Data Management, Global Marketing, Data Integrity, Compliance Management, Information Privacy, Regulation and Legal Compliance, General Data Protection Regulation (GDPR)","Learners will learn roles, compliance standards, data subject rights, and responsibilities of organizations with respect to GDPR.
Learners will learn roles, compliance standards, data subject rights, and responsibilities of organizations with respect to GDPR.",https://www.coursera.org/learn/the-abcs-of-gdpr-protecting-privacy-in-an-online-world,1911
4956,The American Renaissance and Frederick Douglass,Arts And Humanities,English,"Cultural Diversity, Storytelling, Liberal Arts, Oral Expression, Culture, Social Studies, Research, Social Justice, Writing",,https://www.coursera.org/learn/the-american-renaissance-and-frederick-douglass,307
4957,The American Renaissance and Harriet Beecher Stowe,Arts And Humanities,English,"Writing, Storytelling, Liberal Arts, World History",,https://www.coursera.org/learn/the-american-renaissance-and-harriet-beecher-stowe,326
4958,The American Renaissance and Herman Melville,Arts And Humanities,English,"Storytelling, Liberal Arts, World History, Writing, Political Sciences",,https://www.coursera.org/learn/the-american-renaissance-and-herman-melville,541
4959,The American Renaissance and Mark Twain,Arts And Humanities,English,"Storytelling, Research, Liberal Arts, Cultural Diversity, European History, Culture, Social Studies, World History, Writing",,https://www.coursera.org/learn/the-american-renaissance-and-mark--twain,470
4960,The American Renaissance and Nathaniel Hawthorne,Arts And Humanities,English,"World History, Liberal Arts, Writing, Storytelling, Public History",,https://www.coursera.org/learn/the-american-renaissance-and-nathaniel-hawthorne,306
4961,The American Renaissance and Ralph Waldo Emerson,Arts And Humanities,English,"Advocacy, Writing, Political Sciences, Social Justice, Liberal Arts, Culture, Research, Cultural Diversity, Ethical Standards And Conduct",,https://www.coursera.org/learn/the-american-renaissance-and-ralph-waldo-emerson,436
4962,The American Renaissance and Walt Whitman,Arts And Humanities,English,"World History, Writing, Liberal Arts, Social Studies, Editing",,https://www.coursera.org/learn/the-american-renaissance-and-walt-whitman,278
4963,The Art and Science of Producing Vocals and Instruments,Arts And Humanities,English,"Musical Composition, Instrumental Music, Music Theory, Post-Production, Media Production, Music, Editing","Plan and execute music productions collaboratively, incorporating strategies for composition, arrangement, and sample usage.
Plan and execute music productions collaboratively, incorporating strategies for composition, arrangement, and sample usage.
Employ creative and technical techniques to produce high-quality vocal performances, including coaching and processing in a DAW.
Employ creative and technical techniques to produce high-quality vocal performances, including coaching and processing in a DAW.
Apply creative and technical skills to produce instrumental performances, collaborating effectively with musicians and enhancing recordings in a DAW.
Apply creative and technical skills to produce instrumental performances, collaborating effectively with musicians and enhancing recordings in a DAW.",https://www.coursera.org/learn/the-art-and-science-of-producing-vocals-and-instruments,532
4964,The Art and Science of Self Leadership,Personal Development,English,"Leadership, Empathy, Self-Awareness, Personal Development, Interpersonal Communications, Collaboration, Conflict Management, Emotional Intelligence, Visionary, Adaptability, Communication","Analyze the components of self-concept and their influence on personal and professional development in a VUCA environment.
Analyze the components of self-concept and their influence on personal and professional development in a VUCA environment.
Evaluate emotional dynamics in the workplace and develop strategies for enhancing emotional intelligence to improve interpersonal relationships.
Evaluate emotional dynamics in the workplace and develop strategies for enhancing emotional intelligence to improve interpersonal relationships.
Assess individual personality traits using frameworks such as 16 Personality Types and synthesize this understanding to enhance interactions.
Assess individual personality traits using frameworks such as 16 Personality Types and synthesize this understanding to enhance interactions.
Create a personal vision statement based on self-awareness and reflection on interpersonal needs and personality traits to drive impactful leadership
Create a personal vision statement based on self-awareness and reflection on interpersonal needs and personality traits to drive impactful leadership",https://www.coursera.org/learn/the-art-and-science-of-self-leadership,1808
4965,The Art of Film Editing: Color & Visual Storytelling,Arts And Humanities,English,"Editing, Color Matching, Color Theory, Storytelling, Post-Production, Adobe Premiere, Video Editing, Video Production",,https://www.coursera.org/learn/the-art-of-film-editing-color--visual-storytelling,1944
4966,The Art of Film Editing: Foundations of Editing,Arts And Humanities,English,"Editing, Animations, Storytelling, Post-Production, Adobe Premiere, Video Editing, Video Production, Timelines",,https://www.coursera.org/learn/the-art-of-film-editing-foundations-of-editing,1931
4967,The Art of Film Editing: Visual Effects & Sound Design,Arts And Humanities,English,"Adobe Premiere, Motion Graphics, Music, Video Production, Animations, Video Editing, Timelines, Storytelling, Post-Production",,https://www.coursera.org/learn/the-art-of-film-editing-visual-effects--sound-design,1964
4968,The Art of Landscape Photography for Beginners,Arts And Humanities,English,"Image Quality, Storytelling, Creativity, Design Elements And Principles, Photography, Photo/Video Production and Technology",,https://www.coursera.org/learn/the-art-of-landscape-photography-for-beginners,1557
4969,The Art of Storytelling,Business,English,"Persuasive Communication, Non-Verbal Communication, Presentations, Content Creation, Public Speaking, Drive Engagement, Storytelling, Verbal Communication Skills, Active Listening, Oral Expression, Writing","Create captivating stories and deliver successful speeches
Create captivating stories and deliver successful speeches",https://www.coursera.org/learn/the-art-of-storytelling-iese,471
4970,The Basics of Libertarian Free Will,Arts And Humanities,English,"Psychology, Systems Thinking, Liberal Arts, Science and Research, Research",,https://www.coursera.org/learn/the-basics-of-libertarian-free-will,765
4971,The Music of the Beatles,Arts And Humanities,English,"Music Theory, Music Performance, Creativity, Music, Musical Composition, Instrumental Music, Music History","Students will be able to summarize and describe the evolution of the Beatles from their early days to Beatlemania and beyond.
Students will be able to summarize and describe the evolution of the Beatles from their early days to Beatlemania and beyond.",https://www.coursera.org/learn/the-beatles,930
4972,The Big Stuff: Evolution and Ecology,Health,English,"Biology, Sustainable Development, Natural Resource Management, Environmental Issue, Life Sciences, Environmental Resource Management, Environmental Science, Environment","Explain why biodiversity is important and how evolution works to generate biodiversity.
Explain why biodiversity is important and how evolution works to generate biodiversity.
Explain the basic principles of ecology and discuss how we fit into an ecological system.
Explain the basic principles of ecology and discuss how we fit into an ecological system.
Apply knowledge of ecology to current conservation issues in today’s society. Identify costs/benefits to each conservation strategy.
Apply knowledge of ecology to current conservation issues in today’s society. Identify costs/benefits to each conservation strategy.",https://www.coursera.org/learn/the-big-stuff-evolution-and-ecology,372
4973,The Billing and Collection Process,Health,English,"Payment Processing and Collection, Medical Billing, Accounts Receivable, Health Insurance Portability And Accountability Act (HIPAA) Compliance, Denial Management, Billing, Revenue Cycle Management, Regulatory Compliance",,https://www.coursera.org/learn/the-billing-and-collection-process,613
4974,The Blues: Understanding and Performing an American Art Form,Arts And Humanities,English,"Music Theory, Instrumental Music, Music Performance, Music History, Music, Musical Composition","Students will be able to describe the blues as an important musical form.
Students will be able to describe the blues as an important musical form.
Students will be able to explain differences in jazz and other variations of the blues.
Students will be able to explain differences in jazz and other variations of the blues.",https://www.coursera.org/learn/the-blues,1570
4975,The Business of Product Management I,Business,English,"Product Strategy, Customer Insights, Product Management, New Product Development, Customer experience strategy (CX), Persuasive Communication, Product Roadmaps, Product Lifecycle Management, Innovation, Technical Product Management, Market Analysis, Competitive Analysis, Product Development, Market Opportunities, B2B Sales, Product Requirements","Insist on the Highest Standards. Understand the PM discipline, famous product managers and their accomplishments, and how you can make your mark.
Insist on the Highest Standards. Understand the PM discipline, famous product managers and their accomplishments, and how you can make your mark.
Customer Obsession. Learn why successful PMs start from the customer and work backwards to the product. Cultivate your intuition for this process.
Customer Obsession. Learn why successful PMs start from the customer and work backwards to the product. Cultivate your intuition for this process.
Ownership. PMs own their products and think long-term. Learn how to keep your sights set on the long-term using tools like the PRD and PRFAQ.
Ownership. PMs own their products and think long-term. Learn how to keep your sights set on the long-term using tools like the PRD and PRFAQ.
Think Big. PMs communicate a bold direction that inspires results. Think and act big by selling MVPs and communicating opportunity to investors.
Think Big. PMs communicate a bold direction that inspires results. Think and act big by selling MVPs and communicating opportunity to investors.",https://www.coursera.org/learn/the-business-of-product-management-one,933
4976,The Cost of Care: Why is U.S. Healthcare so Expensive?,Health,English,"Healthcare Industry Knowledge, Health Care, Pharmaceuticals, Case Studies, Governance, Medicaid, Health Policy, Care Management, Medicare, Health Administration, Health Systems, Utilization Management, Managed Care",,https://www.coursera.org/learn/the-cost-of-care-why-is-us-healthcare-so-expensive,1171
4977,The Cycle: Management of Successful Arts and Cultural Organizations,Arts And Humanities,English,"Event Management, Stakeholder Engagement, Governance, Business Marketing, Organizational Strategy, Business Management, Planning, Performing Arts, Fundraising, Business Planning, Strategic Marketing, Marketing, Growth Strategies",,https://www.coursera.org/learn/the-cycle,1869
4978,The Data Science of Health Informatics,Health,English,"Medical Records, Clinical Informatics, Query Languages, Databases, Electronic Medical Record System, Interoperability, Data Science, Health Informatics, Health Care, Data Analysis, Big Data, Health Information Management, Data Quality","Articulate different forms of clinical and population level data.
Articulate different forms of clinical and population level data.
Describe the data required to answer a healthcare information problem.
Describe the data required to answer a healthcare information problem.
Distinguish between data questions and data queries when dealing with a healthcare information problem.
Distinguish between data questions and data queries when dealing with a healthcare information problem.",https://www.coursera.org/learn/the-data-science-of-health-informatics,788
4979,The data to decision path for infusion of AI in healthcare,Health,English,"Health Technology, Analytics, Machine Learning Algorithms, Machine Learning, Advanced Analytics, Data Governance, Data-Driven Decision-Making, Health Informatics, Data Integration, Real Time Data, Artificial Neural Networks, Artificial Intelligence, Health Information Management, Business Analytics, Applied Machine Learning, Digital Transformation, Decision Support Systems, Artificial Intelligence and Machine Learning (AI/ML), Predictive Analytics","Understand AI’s role in the Data-Information-Analysis-Decision (DIAD) process and how it enhances decision-making in healthcare.
Understand AI’s role in the Data-Information-Analysis-Decision (DIAD) process and how it enhances decision-making in healthcare.
Analyze the integration of AI-driven analytics and machine learning algorithms in healthcare models for predictive and operational intelligence.
Analyze the integration of AI-driven analytics and machine learning algorithms in healthcare models for predictive and operational intelligence.
Assess the challenges of AI implementation in healthcare, including data governance, workflow integration, and strategic alignment.
Assess the challenges of AI implementation in healthcare, including data governance, workflow integration, and strategic alignment.",https://www.coursera.org/learn/the-data-to-decision-path-for-infusion-of-ai-in-healthcare,386
4980,The Digital Divide,Social Sciences,English,"Digital Communications, Requirements Analysis, Computer Security Awareness Training, Disabilities, Diversity Equity and Inclusion Initiatives, End User Training and Support, Community Development, Telecommunications, Data Access, Computer Literacy, Community Outreach, Ethical Standards And Conduct, Diversity Awareness","What is the Digital Divide?
What is the Digital Divide?
How the digital divide impact the learner and their community.
How the digital divide impact the learner and their community.
How to navigate the digital divide.
How to navigate the digital divide.",https://www.coursera.org/learn/the-digital-divide,349
4981,The Discovery of the Higgs Boson,Physical Science And Engineering,English,"Simulations, Applied Mathematics, Calculus, Scientific Methods, General Science and Research, Physics, Mathematical Modeling, Mechanics","Discuss fundamental building blocks of the Standard Model, explore Quantum Mechanics and Special Relativity,  describe elementary Particle Physics.
Discuss fundamental building blocks of the Standard Model, explore Quantum Mechanics and Special Relativity,  describe elementary Particle Physics.",https://www.coursera.org/learn/the-discovery-of-the-higgs-boson,1387
4982,The DMAIC Framework - Define and Measure Phase,Data Science,English,"Data Collection, Statistical Analysis, Quality Control, Work Breakdown Structure, Performance Measurement, Statistics, Quality Improvement, Project Management, Lean Six Sigma, Process Capability, Data Analysis, Six Sigma Methodology, Process Analysis, Project Scoping, Customer experience improvement","Define specific, measurable, achievable, relevant, and time-bound (SMART) project goals and objectives.
Define specific, measurable, achievable, relevant, and time-bound (SMART) project goals and objectives.
Analyze the voice of the customer (VOC) data to translate it to critical to quality (CTQ) parameters.
Analyze the voice of the customer (VOC) data to translate it to critical to quality (CTQ) parameters.
Explain process mapping and define key performance metrics.
Explain process mapping and define key performance metrics.
Plan data collection activities to quantify the performance of the process.
Plan data collection activities to quantify the performance of the process.",https://www.coursera.org/learn/the-dmaic-framework---define-and-measure-phase,1216
4983,"The DMAIC Framework: Analyze, Improve, and Control Phase",Data Science,English,"Continuous Improvement Process, Six Sigma Methodology, Exploratory Data Analysis, Statistical Process Controls, Root Cause Analysis, Data Analysis, Quality Improvement, Process Optimization, Data-Driven Decision-Making, Regression Analysis, Process Improvement, Correlation Analysis, Statistical Analysis, Statistical Hypothesis Testing","Describe the importance of analyzing data and identifying root causes of problems in the process.
Describe the importance of analyzing data and identifying root causes of problems in the process.
Apply data analysis techniques such as hypothesis testing, regression analysis, and correlation analysis to identify the issues in your process.
Apply data analysis techniques such as hypothesis testing, regression analysis, and correlation analysis to identify the issues in your process.
Develop control plans and strategies for sustaining process improvements.
Develop control plans and strategies for sustaining process improvements.
Use control charts and statistical process control techniques to monitor process performance.
Use control charts and statistical process control techniques to monitor process performance.",https://www.coursera.org/learn/the-dmaic-framework-analyze-improve-and-control-phase,1394
4984,The Foundation of Video Editing,Arts And Humanities,English,"Video Production, Post-Production, Editing, Video Editing, Storytelling","Define editing terminology and explain fundamental editing techniques.
Define editing terminology and explain fundamental editing techniques.
Describe the features of editing software and demonstrate basic editing skills.
Describe the features of editing software and demonstrate basic editing skills.
Identify examples of continuity editing and montage in film scenes.
Identify examples of continuity editing and montage in film scenes.
Describe the impact of film pioneers on the evolution of editing techniques and explain how these innovations influenced modern editing practices.
Describe the impact of film pioneers on the evolution of editing techniques and explain how these innovations influenced modern editing practices.",https://www.coursera.org/learn/the-foundation-of-video-editing,1225
4985,Online education: The foundations of online teaching,Social Sciences,English,"Digital Communications, Education Software and Technology, Course Development, Instructional Design, Virtual Environment, Emerging Technologies, Teaching, Pedagogy, Learning Management Systems, Discussion Facilitation",,https://www.coursera.org/learn/the-foundations-of-online-teaching,1901
4986,The Full Stack,Computer Science,English,"Application Programming Interface (API), Django (Web Framework), Web Applications, Hypertext Markup Language (HTML), Responsive Web Design, Scalability, Back-End Web Development, Virtual Environment, Cloud Computing, Cascading Style Sheets (CSS), MySQL, Full-Stack Web Development, Javascript, Front-End Web Development","Build a Django app
Build a Django app
Use the full stack
Use the full stack
Configure an environment
Configure an environment",https://www.coursera.org/learn/the-full-stack,979
4987,The Fundamentals of RDMA Programming,Information Technology,English,"TCP/IP, Data Sharing, Data Access, Remote Access Systems, Computer Hardware, Application Programming Interface (API), System Programming, Network Model, Performance Tuning, Network Protocols","RDMA Basics: Bypassing the OS, Memory zero copy and transport offload
RDMA Basics: Bypassing the OS, Memory zero copy and transport offload
Core RDMA:  RDMA verbs and objects, data-path flow and memory management
Core RDMA:  RDMA verbs and objects, data-path flow and memory management
RDMA Operations:  Send and receive operations, RDMA write and RDMA read operations, atomic operations
RDMA Operations:  Send and receive operations, RDMA write and RDMA read operations, atomic operations
Become familiar with InfiniBand architecture layer, RDMA basic flow, create a completion queue (CQ) and a queue pair (QP), and execute RDMA operation
Become familiar with InfiniBand architecture layer, RDMA basic flow, create a completion queue (CQ) and a queue pair (QP), and execute RDMA operation
Establish connection using RDMA_CM API
Establish connection using RDMA_CM API",https://www.coursera.org/learn/the-fundamentals-of-rdma-programming,1512
4988,The Future of Sports Media and Challenges Ahead,Social Sciences,English,"Digital Design, Storytelling, Sustainability Reporting, People Analytics, Open Source Technology, Artificial Intelligence, Marketing Strategy and Techniques, Augmented and Virtual Reality (AR/VR), Digital Transformation, Trend Analysis, Content Strategy, Brand Management, Revenue Management, Innovation, 3D Modeling, Augmented Reality, New Product Development, Media and Communications, Game Theory, Metadata Management","Analyze the future of revenue models and economic sustainability in sports media
Analyze the future of revenue models and economic sustainability in sports media
Understand new audience patterns, gamification, and opportunities in women’s sports
Understand new audience patterns, gamification, and opportunities in women’s sports
Explore emerging technologies like AI, digital twins, and immersive experiences
Explore emerging technologies like AI, digital twins, and immersive experiences",https://www.coursera.org/learn/the-future-of-sports-media-and-challenges-ahead,897
